Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
5fab31606e7c0007629ae2d2,2d2e1c63-0593-4aee-89d7-f1fdf6a40a04,PHYSICAL,pre-loved,i7gbxw4o6g7q5nx4waoy6eyeh0drwq,Crazy Rich Asians (Crazy Rich Asians #1) by Kevin Kwan,"<p class="""">Thwarted love, scheming snobs, obscene wealth and haute couture - it's all here in a fabulous bestseller and now a groundbreaking and lavish movie. An absolutely wicked treat!</p><p class=""""><em>Crazy Rich Asians</em> is the outrageously funny debut novel about three super-rich, pedigreed Chinese families and the gossip, backbiting and scheming that occurs when the heir to one of the most massive fortunes in Asia brings home his ABC (American-born Chinese) girlfriend to the wedding of the season.</p><p class="""">When Rachel Chu agrees to spend the summer in Singapore with her boyfriend, Nicholas Young, she envisions a humble family home, long drives to explore the island, and quality time with the man she might one day marry. What she doesn't know is that Nick's family home happens to look like a palace, that she'll ride in more private planes than cars, and that with one of Asia's most eligible bachelors on her arm, Rachel might as well have a target on her back. Initiated into a world of dynastic splendor beyond imagination, Rachel meets Astrid, the It Girl of Singapore society; Eddie, whose family practically lives in the pages of the Hong Kong socialite magazines; and Eleanor, Nick's formidable mother, a woman who has very strong feelings about who her son should — and should not — marry.</p><p class="""">Uproarious, addictive and filled with jaw-dropping opulence, <em>Crazy Rich Asians </em>is an insider's look at the Asian jetset, a perfect depiction of the clash between old money and new money and between Overseas Chinese and Mainland Chinese, and a fabulous novel about what it means to be young, in love and gloriously, crazily rich.</p><p class="""">'<em>Crazy Rich Asians</em> is an unputdownably funny, original, modern novel. An outrageous satire of the Asian squillionaire set, this book is like a Chinese Dallas meets Pride and Prejudice. The combination of gold homewares, couture, private jets, absurd social rules and snobbery is utterly hilarious. I actually couldn't put this book down to eat or to watch Downton Abbey.' — Plum Sykes, bestselling author of <em>Bergdorf Blondes</em></p><p class="""">ISBN: 9781760528188 | Published: June 2013 | Paperback | RRP 22.99</p><p class=""""><strong>Condition: Like new</strong></p><ul data-rte-list=""default""><li><p class="""">No signs of wear and tear</p></li></ul>",SQ3477651,,,,,,,11.5,0,No,1,"/genre/general-fiction, /genre/romance, /region/north-american/usa, /region/asia/singapore","crazy rich asians, series, adapted, contemporary, chicklit, Asian-American, chinese-american",0.36,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab6a44799d9639b0ee9010/1605069483814/IMG_20201110_172849.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab6a46ebccd02ae285eebe/1605069496595/IMG_20201110_172858.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab6a45652bfb55dc75f6d0/1605069493713/IMG_20201110_172852.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab6a496753be6bf53f6ba3/1605069489343/IMG_20201110_172902.jpg
5fab321eded8f20d453c3ef7,faf065b8-ec49-4806-aeaa-ae6ccc3fa4d1,PHYSICAL,pre-loved,x5m3b9bhv3be2i1uvtx9k95cl1qb3g,China Rich Girlfriend (Crazy Rich Asians #2) by Kevin Kwan,"<p class="""">Kevin Kwan, bestselling author of <em>Crazy Rich Asians</em>, is back with a wickedly funny new novel of social climbing, secret emails, art-world scandal, lovesick billionaires, and the outrageous story of what happens when Rachel Chu, engaged to marry Asia's most eligible bachelor, discovers her birth father.</p><p class="""">On the eve of her wedding to Nicholas Young, heir to one of the greatest fortunes in Asia, Rachel should be over the moon. She has a flawless Asscher-cut diamond from JAR, a wedding dress she loves more than anything found in the salons of Paris and a fiance willing to sacrifice his entire inheritance in order to marry her. But Rachel still mourns the fact that her birth father, a man she never knew, won't be able to walk her down the aisle. </p><p class="""">Until: a shocking revelation draws Rachel into a world of Shanghai splendour beyond anything she has ever imagined. Here we meet Carlton, a Ferrari-crashing bad boy known for Prince Harry-like antics; Colette, a celebrity girlfriend chased by fevered paparazzi; and the man Rachel has spent her entire life waiting to meet: her father. Meanwhile, Singapore's It Girl, Astrid Leong, is shocked to discover that there is a downside to having a newly minted tech billionaire husband. </p><p class="""">A romp through Asia's most exclusive clubs, auction houses and estates, <em>China Rich Girlfriend </em>brings us into the elite circles of Mainland China, introducing a captivating cast of characters and offering an inside glimpse at what it's like to be gloriously, crazily, China-rich. </p><p class="""">ISBN: 9781760290788 | Published: June 2015 | Paperback | RRP 27.99</p><p class=""""><strong>Condition: Very good</strong></p><ul data-rte-list=""default""><li><p class="""">Some creasing on spine</p></li><li><p class="""">Pages slightly yellowed</p></li></ul>",SQ2949279,,,,,,,10,0,No,1,"/genre/general-fiction, /genre/romance, /region/asia/china, /region/north-american/usa, /region/asia/singapore","chinese-american, Asian-American, series, crazy rich asians, adapted, contemporary",0.35,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab6bdcac99946fb7b755bf/1605069922730/IMG_20201110_173039.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab6be7d1ffba38d8035b5e/1605069925923/IMG_20201110_173059.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab6be98703fd2eaa19e1c2/1605069932110/IMG_20201110_173056.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab6c1e36495c1e620ac60b/1605069949747/IMG_20201110_173042.jpg
5fab33526e7c0007629ae355,c26fcc7d-fade-41c4-87f8-7ace4b98cea7,PHYSICAL,pre-loved,yqc9f4z8v16x40n7qo7sm9oyaxpckm,The Opposite of Fate by Amy Tan,"<p class=""""><strong>A personal account of life as seen through the eyes of one of America's best-loved novelists.</strong></p><p class="""">Over the course of her writing life, Amy Tan's essays and articles have appeared in numerous magazines, journals and anthologies, much to the delight of her fans. Here she has put together her musings on what she sees as the opposites of fate. This work should illuminate her fiction and give her readers a rare glimpse into her heart and mind. make sense of the world - other than the excuse of destiny.</p><p class="""">From retelling the tales of her ancestors, to redecorating her house, and from seeing ghosts to strapping on skis, her narrative journey reflects on fate's opposites — lucky accidents, choice, memory — as well as on the comfort of accepting her past.</p><p class="""">ISBN: 9780007169696 | Published: October 2003 | Hardcover | RRP 35.00</p><p class=""""><strong>Condition: Like new</strong></p><ul data-rte-list=""default""><li><p class="""">No signs of use</p></li></ul>",SQ8060240,,,,,,,15,0,No,2,"/region/asia/china, /genre/non-fiction/memoir-biography, /region/north-american/usa","Asian-American, chinese-american, memoir",0.62,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab62c723c54b5343395775/1605067562427/IMG_20201110_172058.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab62c1652bfb55dc751310/1605067553305/IMG_20201110_172121.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab62c308150219ecbe2272/1605067571120/IMG_20201110_172116.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab62c59ab4a038e22db2df/1605067568428/IMG_20201110_172102.jpg
5fab33c06e7c0007629ae37e,1a857954-0f0e-4389-9077-7bc568279e5a,PHYSICAL,pre-loved,w0stn5af8stxtxy94l76nws5h5e1jk,Exhalation by Ted Chiang,"<p class=""""><strong>'Lean, relentless, and incandescent.' — Colson Whitehead, Pulitzer Prize winning author of <em>The Underground Railroad</em> and <em>The Nickel Boys</em> </strong></p><p class=""""><strong>This much-anticipated second collection of stories is signature Ted Chiang, full of revelatory ideas and deeply sympathetic characters. </strong></p><p class="""">In 'The Merchant and the Alchemist's Gate,' a portal through time forces a fabric seller in ancient Baghdad to grapple with past mistakes and the temptation of second chances. In the epistolary 'Exhalation,' an alien scientist makes a shocking discovery with ramifications not just for his own people, but for all of reality. And in 'The Lifecycle of Software Objects,' a woman cares for an artificial intelligence over twenty years, elevating a faddish digital pet into what might be a true living being. Also included are two brand-new stories: 'Omphalos' and 'Anxiety Is the Dizziness of Freedom.' </p><p class="""">In <em>Exhalation</em>, Ted Chiang wrestles with the oldest questions on earth - What is the nature of the universe? What does it mean to be human? - and ones that no one else has even imagined. And, each in its own way, the stories prove that complex and thoughtful science fiction can rise to new heights of beauty, meaning, and compassion. </p><p class=""""><strong>PRAISE FOR EXHALATION <br></strong>'A collection of short stories that will make you think, grapple with big questions, and feel more human. The best kind of science fiction.' — Barack Obama <br>'The stories in Exhalation are a shining example of science fiction at its best. They take both science and humanism deeply seriously, which is why it's so satisfying to watch Chiang's shining, intricate machine at work: You know that whatever the machine builds, it will tell you something new about human beings.' — Vox </p><p class="""">ISBN: 9781529014518 | Published: May 2019 | Paperback | RRP 29.99</p><p class=""""><strong>Condition: Like new</strong></p><ul data-rte-list=""default""><li><p class="""">Some minor marks on back</p></li></ul>",SQ3884710,,,,,,,15,0,No,1,"/genre/anthology/short-stories, /region/north-american/usa, /genre/sci-fi","speculative fiction, Asian-American, chinese-american",0.45,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab619d36495c1e620990c8/1605067263317/IMG_20201110_172448.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab61986753be6bf53e891e/1605067254745/IMG_20201110_172520.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab619a8703fd2eaa18a197/1605067277394/IMG_20201110_172451.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab619fe381275b86cc5c21/1605067275960/IMG_20201110_172527.jpg
5fab344dded8f20d453c3f70,24984100-412d-4ca0-aab1-ae8b262dad36,PHYSICAL,pre-loved,5sitiowz3c9wiozj4gnlqndph3iu8c,Alek: Sudanese Refugee to International Supermodel by Alek Wek,"<p class=""""><strong>Alek Wek, supermodel, campaigner, spokesperson and entrepreneur, tells her amazing story, from war-torn Sudan to the catwalks of London, Paris and New York </strong></p><p class="""">Alek Wek grew up in the Sudan in the midst of the vicious civil war.</p><p style=""text-align:start;"" class="""">Now, at age 28, she is one of the most sought-after supermodels in the world, and has single-handedly changed the traditional concept of what is beautiful in the West. As model, refugee activist and businesswoman she is an inspiration - and this remarkable real-life story sheds light on her journey from Dinka tribal roots in war-torn Sudan to a new beginnings in Brooklyn.</p><p style=""text-align:start;"" class="""">Born the seventh of nine siblings, on her escape to London at the age of fourteen she had already lived through violence, genocide and forced migration in her homeland. Alek Wek's poignant, powerful memoir gives an unforgettable insight into her rise to fame as a supermodel with a conscience, who balances cover shoots for glossy magazines (she was named Model of The Decade by i-D magazine) with political activism (working with Doctors Without Borders and the U.S. Committee for Refugees Advisory Council) and a dedication to refocus the world's attention on those she left behind.</p><p class="""">ISBN: 9781844084425 | Published: November 2007 | Paperback | RRP 33.99</p><p class=""""><strong>Condition: Like new</strong></p><ul data-rte-list=""default""><li><p class="""">Minor crease on back</p></li></ul>",SQ7635035,,,,,,,15,0,No,1,"/region/africa/sudan, /genre/non-fiction/memoir-biography","memoir, model, refugee",0.33,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab60a95ae8b92bcf5c2b3f/1605067010880/IMG_20201110_173020.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab60a67c9a080d16534166/1605067012344/IMG_20201110_173023.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab60ac8703fd2eaa18823c/1605067036164/IMG_20201110_173027.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fab60ad9ab4a038e22d667f/1605067031522/IMG_20201110_173029.jpg
5faf4d2a99466f5ac419ae66,69bbd786-b7f5-4073-946f-522caf11c45b,PHYSICAL,pre-loved,p3o76gbhdn2eaaxy6k2kb5uy4oaun0,Nomad by Ayaan Hirsi Ali,"<p class=""""><strong>A Personal Journey Through the Clash of Civilizations</strong></p><p class="""">‘For me, the three most beautiful words in the emerging language of secular resistance to tyranny are Ayaan Hirsi Ali’ — Christopher Hitchens<br><br>Ayaan Hirsi Ali caused a worldwide sensation with her gutsy memoir <em>INFIDEL</em>. Now, in <em>NOMAD</em>, she tells of coming to America to build a new life, an ocean away from the death threats made against her by European Islamists, the strife she witnessed and the inner conflict she suffered. It is the story of her physical and emotional journey to freedom — her transition from a tribal mindset that restricts women’s every thought and action to life as a free and equal citizen in an open society. Through stories of the challenges she has faced, she shows the difficulty of reconciling the contradictions of Islam with Western values.<br><br>Hirsi Ali recounts the many turns her life took after breaking with her family and how she struggled to throw off restrictive superstitions and misconceptions that initially hobbled her ability to assimilate into Western society. She writes movingly of her reconciliation, on his deathbed, with her devout father, who had disowned her when she renounced Islam after 9/11, as well as with her mother and cousins in Somalia and in Europe. <em>Nomad</em> is a portrait of a family torn apart by the clash of civilizations, but it is also a touching, uplifting and often funny account of one woman’s discovery of today’s America.<br><br>This is Hirsi Ali’s intellectual coming of age, a memoir that conveys her philosophy as well as her experiences, and delivers an urgent message and mission - to inform the West of the extent of the threat from radical Islam, both from outside and from within our open societies. She calls on key institutions of the West - including universities, the feminist movement and the Christian churches - to enact specific, innovative remedies that would help other Muslim immigrants to overcome the challenges she experienced and to resist the fatal allure of fundamentalism and terrorism.</p><p class="""">ISBN: 9780732289775 | Published: June 2010 | Paperback | RRP 35.00</p><p class=""""><strong>Condition: Like new</strong></p><ul data-rte-list=""default""><li><p class="""">No signs of use</p></li></ul>",SQ3366352,,,,,,,15,0,No,1,"/genre/non-fiction/memoir-biography, /region/europe/netherlands, /region/north-american/usa, /region/africa/somalia","muslim, fundamentalism, memoir, dutch-american, feminist",0.4,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09bf24cb723054193b1e9/1605409791687/125152758_3486786914742590_6032089615763199864_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09bfb2bb93a1ea2dfbf28/1605409803755/125421872_743347659869334_5654882894095194143_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09bfd844f9e409e950085/1605409800416/124617342_1543269592539323_8300507495109662715_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09bf39d56015770b45292/1605409790307/125404849_3406722506112855_3160813931016009398_n.jpg
5faf515e99466f5ac419aef6,60faed34-e6a9-41ae-9395-958a4ab93f66,PHYSICAL,pre-loved,c5nj4k43eyovbeetztmhb16poa1nq2,We Need New Names by NoViolet Bulawayo,"<p class=""""><strong>**SHORTLISTED FOR THE MAN BOOKER PRIZE 2013**</strong><br><strong><br>Ten-year-old Darling has a choice- it's down, or out</strong><br><br>'To play the country-game, we have to choose a country. Everybody wants to be the USA and Britain and Canada and Australia and Switzerland and them. Nobody wants to be rags of countries like Congo, like Somalia, like Iraq, like Sudan, like Haiti and not even this one we live in - who wants to be a terrible place of hunger and things falling apart?'<br><br>Darling and her friends live in a shanty called Paradise, which of course is no such thing. It isn't all bad, though. There's mischief and adventure, games of Find bin Laden, stealing guavas, singing Lady Gaga at the tops of their voices.<br><br>They dream of the paradises of America, Dubai, Europe, where Madonna and Barack Obama and David Beckham live. For Darling, that dream will come true. But, like the thousands of people all over the world trying to forge new lives far from home, Darling finds this new paradise brings its own set of challenges - for her and also for those she's left behind.'</p><p class=""""><strong>'Stunning' — <em>New York Times<br></em>'Extraordinary' — <em>Daily Telegraph<br></em>'A debut that blends wit and pain... Heartrending...wonderfully original' — <em>Independent<br></em>'Sometimes shocking, often heartbreaking but also pulsing with colour and energy' — <em>The Times</em></strong></p><p class="""">ISBN: 9780099581888 | Published: May 2014 | Paperback | RRP 22.99</p><p class=""""><strong>Condition: Like new</strong></p><ul data-rte-list=""default""><li><p class="""">Small sticker mark on back</p></li></ul>",SQ4305258,,,,,,,10,0,No,1,"/genre/general-fiction, /genre/literary-fiction, /region/africa/zimbabwe, /genre/young-adult, /black, /region/north-american/usa","award winner, Man booker shortlist, debut",0.25,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09c7264ed98299043ee92/1605409921708/125397432_1059201817873931_5943043128820642458_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09c8d24c06f5373e66953/1605409941649/125211473_406212470404697_7006885104495994890_n+%281%29.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09c749488406ed9ea82b7/1605409919719/125003725_756653688278127_1031680235784747569_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09c71ff73a225b2bdaedd/1605409912320/124857396_4030432076984660_5401068259374980225_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09c7824c06f5373e66881/1605409923753/125003725_756653688278127_1031680235784747569_n+%281%29.jpg
5faf56cb6e7c0007629bb5b5,a87b6f72-94c6-4162-8148-71dd750241b1,PHYSICAL,pre-loved,419qmgy6xhagt737ri10kwj0f5y01b,The English Patient by Michael Ondaatje,"<p class="""">With unsettling beauty and intelligence, Michael Ondaatje's Booker Prize-winning novel traces the intersection of four damaged lives in an abandoned Italian villa at the end of World War II.</p><p class="""">The nurse Hana, exhausted by death, obsessively tends to her last surviving patient. Caravaggio, the thief, tries to reimagine who he is, now that his hands are hopelessly maimed. The Indian sapper Kip searches for hidden bombs in a landscape where nothing is safe but himself. And at the center of his labyrinth lies the English patient, nameless and hideously burned, a man who is both a riddle and a provocation to his companions--and whose memories of suffering, rescue, and betrayal illuminate this book like flashes of heat lightning.</p><p class="""">ISBN: 9780679745204 | Published: 1992 | Paperback | RRP 31.25</p><p class=""""><strong>Condition: Very good</strong></p><ul data-rte-list=""default""><li><p class="""">Some sticker marks</p></li><li><p class="""">Laminated cover peeling on the edges</p></li></ul>",SQ4025884,,,,,,,8,0,No,1,"/genre/classics, /genre/romance, /region/north-american/canada, /genre/historical-fiction","award winner, Man Booker prize winner, adapted, modern classic, sri lankan canadian, poet, war, WWII",0.25,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09c34e44daa6be04038e5/1605409864293/125192627_865619107541893_2068146540380375112_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09cc024c06f5373e66f71/1605409994010/124630091_368497657561880_304536763500328530_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09c3769c60d415b5f2f8c/1605409864686/124915547_373988590708412_7443722426854901783_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09c3554d7bd32ba1e125b/1605409862799/125507722_656545441675989_5558489938826776668_n.jpg
5faf5ab999466f5ac419b06f,1006bc01-c3d7-483a-84ef-72c12a8428c3,PHYSICAL,pre-loved,4d1fidggqxm3zf85qlqd5fdfg1gsje,99 Nights in Logar by Jamil Jan Kochai,"<p class=""""><strong>Me and Gul and Zia and Dawoud out on the roads of Logar, together, for the first time, hoping to get Budabash back home before nightfall</strong></p><p class="""">It is 2005 in Logar, Afghanistan, and twelve-year-old Marwand has returned from America with his family for the summer. He loses the tip of his finger to the village dog, Budabash, who then escapes. Marwand' s quest to find Budabash, over 99 nights, begins.</p><p class="""">The resulting search is an exuberantly told adventure, one that takes Marwand and his cousins across Logar, through mazes, into floods and unexpected confrontations with American soldiers. Moving between celebrations and tragedies, Marwand must confront family secrets and his own identity as he returns to a home h' s missed for six years. Deeply humorous and surprisingly tender, <em>99 Nights in Logar</em> is a vibrant exploration of the power of stories - the ones we tell each other, and the ones we find ourselves in.</p><p class="""">ISBN: 9781408898437 | Published: January 2019 | Paperback | RRP 29.99</p><p class=""""><strong>Condition: Like new</strong></p><ul data-rte-list=""default""><li><p class="""">Tiny smudge on back</p></li></ul>",SQ5375758,,,,,,,15,0,No,1,"/genre/general-fiction, /genre/young-adult, /region/north-american/usa, /region/asia/afganistan","war, contemporary, award winner, dog",0.32,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09b780e8bbf646f5eae08/1605409665138/125095796_1609235295930136_4211653982176298589_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09b7e03633f0646e99151/1605409674884/125179208_696777527626282_5115852435432157452_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09b7fe44daa6be04029de/1605409676202/125059763_390635618954370_5208681006937885580_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09b7644e82125531272ac/1605409661207/125438182_648746592476744_693809032127452564_n.jpg
5faf5c3eded8f20d453d120f,ae8b698d-ca16-4b0b-ac7d-b19d7af3c2bb,PHYSICAL,pre-loved,neflbnf6os9yhlikas6v66ewylr2iu,Raising My Voice by Malalai Joya,"<p class=""""><strong>The extraordinary story of the Afghan woman who dares to speak out</strong></p><p class="""">Malalai Joya has been described as the bravest woman in the world. As a teenager she worked as a woman's rights activist under the Taliban, running underground classes and clinics in her native Afghanistan that would have resulted in her torture and execution if she'd been caught. </p><p class="""">After the fall of the Taliban, Malalai was elected as one of the few women to represent her province at the first assembly to frame a new Afghan constitution. Here she dared to speak out against the crimes of the war lords, who - backed by the Americans - now ruled the country. To her their crimes were almost as bad as those of the hated Taliban, yet the West seemed content to support them as part of their Realpolitik approach to Afghanistan - my enemy's enemy is my friend. Her public denunciation resulted in several attempts to assassinate her, and for the last five years she's lived under constant threat, moving from safe house to safe house. It hasn't stopped her speaking out though, and on the back of her courage she was elected to Afghan's first parliament. </p><p class="""">She represents the voiceless, the oppressed, the victims and the innocents of Afghanistan's endless cycle of violence. She's outspoken, passionate and fearless - an extraordinary woman to emerge from decades of brutal and misogynistic repression. Her book and her voice are set to resonate around the world.</p><p class="""">ISBN: 9781405039130 | Published: January 2009 | Paperback | RRP 34.99</p><p class=""""><strong>Condition: Very good</strong></p><ul data-rte-list=""default""><li><p class="""">Crease on cover</p></li><li><p class="""">Corners curling slightly</p></li></ul>",SQ8469176,,,,,,,10,0,No,1,"/genre/non-fiction/memoir-biography, /region/asia/afganistan","feminist, war, Taliban",0.5,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09b3a24c06f5373e650de/1605409604796/125027703_3554466987930285_1747952380106566637_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09b3e16947a58fe174517/1605409616201/125384949_744403849489402_1028074768366841044_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09b4369c60d415b5f1691/1605409614381/125211793_357840032170358_3767296717019454873_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09b3ce741ef42c92159eb/1605409609335/125230184_3634171236603984_5236539147692572377_n.jpg
5faf607bded8f20d453d12b2,751d21c5-22ba-4d1f-b1dd-c32e3fc0c49d,PHYSICAL,pre-loved,f1uelh1lgficco6n0n26mduikijuk9,The Wandering by Intan Paramaditha,"<p class="""">Translated by Stephen J. Epstein</p><p class=""""><strong>The most ingenious and unusual novel you will read all year, where you choose your own story</strong></p><p class="""">You've grown roots, you're gathering moss.<em> </em>You're desperate to escape your boring life teaching English in Jakarta, to go out and see the world. So you make a Faustian pact with a devil, who gives you a gift, and a warning. A pair of red shoes to take you wherever you want to go.</p><p class="""">You're forever wandering, everywhere and nowhere, but where is your home?</p><p class="""">And where will you choose to go?</p><p class="""">To New York, to follow your dreams?</p><p class="""">To Berlin or Amsterdam? Lima or Tijuana? Or onto a train that will never stop?</p><p class="""">The choices you make about which pages to turn to may mean you'll become a tourist or an undocumented migrant, a mother or a murderer, and you will meet many travellers with their own stories to tell. As your paths cross and intertwine, you'll soon realise that no story is ever new.</p><p class=""""><em>The Wandering</em> is a novel about the highs and lows of global nomadism, the politics and privileges of travel and desire, and the freedoms and limitations of the choices we make, by one of Asia's most exciting writers. It's a reminder that borders are real, and a playful experiment that turns the traditional adventure story on its head.</p><p class="""">ISBN: 9781787301184 | Published: February 2020/2017 | Paperback | RRP 32.99</p><p class=""""><strong>Condition: Like new</strong></p><ul data-rte-list=""default""><li><p class="""">Crease on cover</p></li></ul>",SQ7193799,,,,,,,15,0,No,1,"/genre/general-fiction, /region/asia/indonesia, /genre/translated","Bahasa Indonesia, Choose your own adventure, award winner, debut, 2020 release",0.45,0,0,0,Yes,https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09a8ce741ef42c921459f/1605409437153/125028660_686846125540138_8133939019310152274_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09a89844f9e409e94db45/1605409435786/125412366_406242053741874_9220202205604445550_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09a869a1aef48f68732d4/1605409423597/125211588_865698377505941_2586024703555670934_n.jpg https://static1.squarespace.com/static/5f700c249c46e86db79c8d50/5f7083c84ca040062e99aebf/5fb09a8964ed98299043be41/1605409431118/125189655_1643996845774808_6773320130937872969_n.jpg
